State,Year,Candidate,Party,Total Votes,GDP,Personal Income,Total Employment,Average Sentiment Score
Texas,2016,Hillary Clinton,Democrat,28,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,87,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,377,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,563,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1128,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,253,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,549,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,2,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,3,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,289,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,893,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1038,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1722,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,55,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,80,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,276,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1114,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,82,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,192,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,62,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,366,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,193,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,561,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,849,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,2633,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,27,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,58,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,24,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,58,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,85,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,154,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,14,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,15,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,90,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,346,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,8,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,19,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1984,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,5752,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,63,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,66,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1631,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,6918,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,35,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,45,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,4,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,5,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,36,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,59,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,10,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,27,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,78,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,141,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,35507,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,67590,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1421,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1789,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,64,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,67,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,83,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,141,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,16,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,26,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,175,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,475,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1234,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1650,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,73889,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,69314,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,117,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,333,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,139,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,453,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,269,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,725,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,45,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,91,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,762,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1740,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,768,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1777,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,377,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,722,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1118,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,2205,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,788,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1290,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,557,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1221,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,147,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,306,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,275,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,781,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,6177,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,18559,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,223,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,960,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,23,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,37,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1544,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1958,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,75,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,136,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,657,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,2072,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,14501,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,16374,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,481,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1280,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,11,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,30,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,557,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,750,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,284,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,660,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,10,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,9,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,131,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,198,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,685,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1969,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,373,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1557,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Ben Carson,Republican,375,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,2425,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,147,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,804,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,4525,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,201,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,716,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,39,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,402,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,1349,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,593,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,3646,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,348,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,1613,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,6875,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,167,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,2091,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,272,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,789,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,1654,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,151,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,707,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,45,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,266,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,1215,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,60,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,197,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,15,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,58,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,380,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,142,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,1335,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,71,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,528,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,2333,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,197,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,1752,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,160,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,647,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,3201,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,63,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,234,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,19,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,123,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,496,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,217,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,1820,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,150,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,618,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,2268,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,569,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,3587,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,415,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,1550,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,4202,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,60,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,254,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,18,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,96,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,355,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,99,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,781,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,63,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,427,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,1509,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,1676,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,8110,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,1219,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,4844,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,13994,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,4771,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,32701,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,6262,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,30683,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,54115,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,111,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,886,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,99,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,411,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,1379,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,14,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,91,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,3,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,30,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,164,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,177,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,1269,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,104,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,388,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,2132,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,940,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,5039,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,482,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,2091,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,7057,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,1350,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,10003,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,1141,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,5573,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ted Cruz,Republican,19993,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Ben Carson,Republican,1462,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Donald Trump,Republican,4628,1582981,1276330,16683280,0.4036780355948681
Texas,2016,John Kasich,Republican,1718,1582981,1276330,16683280,0.4036780355948681
Texas,2016,Marco Rubio,Republican,4777,1582981,1276330,16683280,0.4036780355948681
