State,Population Value,Gender,Year,18-20,65-74,75-84,55-59,60-64,,20-24,25-34,45-54,35-44
 Kentucky,1,,2022,0,0,0,0,0,0,0,0,0,0
 Louisiana,1,,2022,0,0,0,0,0,0,0,0,0,0
 Maine,2,,2022,0,0,0,0,0,0,0,0,0,0
 Maryland,1,,2022,0,0,0,0,0,0,0,0,0,0
 Massachusetts,2,,2022,0,0,0,0,0,0,0,0,0,0
 Michigan,2,,2022,0,0,0,0,0,0,0,0,0,0
 Minnesota,2,,2022,0,0,0,0,0,0,0,0,0,0
 Mississippi,1,,2022,0,0,0,0,0,0,0,0,0,0
 Missouri,1,,2022,0,0,0,0,0,0,0,0,0,0
 District of Columbia,1,,2022,0,0,0,0,0,0,0,0,0,0
 Montana,1,,2022,0,0,0,0,0,0,0,0,0,0
 Delaware,1,,2022,0,0,0,0,0,0,0,0,0,0
 Colorado,1,,2022,0,0,0,0,0,0,0,0,0,0
 Rhode Island,5,,2022,0,0,1,0,0,0,0,0,0,0
 South Carolina,5,,2022,0,0,1,0,0,0,0,0,0,0
 South Dakota,5,,2022,0,0,1,0,0,0,0,0,0,0
 Tennessee,5,,2022,0,0,1,0,0,0,0,0,0,0
 Texas,3,,2022,0,0,1,0,0,0,0,0,0,0
 Utah,3,,2022,0,0,1,0,0,0,0,0,0,0
 Vermont,6,,2022,0,0,1,0,0,0,0,0,0,0
 Virginia,5,,2022,0,0,1,0,0,0,0,0,0,0
 Washington,5,,2022,0,0,1,0,0,0,0,0,0,0
 West Virginia,6,,2022,0,0,1,0,0,0,0,0,0,0
 Wisconsin,5,,2022,0,0,1,0,0,0,0,0,0,0
 Wyoming,5,,2022,0,0,1,0,0,0,0,0,0,0
 Alabama,1,,2022,0,0,0,0,0,0,0,0,0,0
 Arizona,1,,2022,0,0,0,0,0,0,0,0,0,0
 Arkansas,1,,2022,0,0,0,0,0,0,0,0,0,0
 California,1,,2022,0,0,0,0,0,0,0,0,0,0
 Connecticut,2,,2022,0,0,0,0,0,0,0,0,0,0
 Nebraska,1,,2022,0,0,0,0,0,0,0,0,0,0
 Nevada,1,,2022,0,0,0,0,0,0,0,0,0,0
 New Hampshire,2,,2022,0,0,0,0,0,0,0,0,0,0
 Alabama,39,,2022,0,0,0,0,0,0,0,0,0,0
 Alaska,35,,2022,0,0,0,0,0,0,0,0,0,0
 Arizona,39,,2022,0,0,0,0,0,0,0,0,0,0
 Arkansas,39,,2022,0,0,0,0,0,0,0,0,0,0
 California,37,,2022,0,0,0,0,0,0,0,0,0,0
 Colorado,37,,2022,0,0,0,0,0,0,0,0,0,0
 Connecticut,40,,2022,0,0,0,0,0,0,0,0,0,0
 Delaware,41,,2022,0,0,0,0,0,0,0,0,0,0
 District of Columbia,34,,2022,0,0,0,0,0,0,0,0,0,0
 Florida,43,,2022,0,0,0,0,0,0,0,0,0,0
 Georgia,37,,2022,0,0,0,0,0,0,0,0,0,0
 Hawaii,40,,2022,0,0,0,0,0,0,0,0,0,0
 Idaho,37,,2022,0,0,0,0,0,0,0,0,0,0
 Illinois,39,,2022,0,0,0,0,0,0,0,0,0,0
 Indiana,38,,2022,0,0,0,0,0,0,0,0,0,0
 Iowa,38,,2022,0,0,0,0,0,0,0,0,0,0
 Wyoming,1,,2022,0,0,0,0,0,0,0,0,0,0
 Wisconsin,2,,2022,0,0,0,0,0,0,0,0,0,0
 West Virginia,2,,2022,0,0,0,0,0,0,0,0,0,0
 Washington,1,,2022,0,0,0,0,0,0,0,0,0,0
 New Jersey,1,,2022,0,0,0,0,0,0,0,0,0,0
 New Mexico,1,,2022,0,0,0,0,0,0,0,0,0,0
 New York,2,,2022,0,0,0,0,0,0,0,0,0,0
 North Carolina,1,,2022,0,0,0,0,0,0,0,0,0,0
 North Dakota,2,,2022,0,0,0,0,0,0,0,0,0,0
 Ohio,2,,2022,0,0,0,0,0,0,0,0,0,0
 Oklahoma,1,,2022,0,0,0,0,0,0,0,0,0,0
 Oregon,1,,2022,0,0,0,0,0,0,0,0,0,0
 Louisiana,38,,2022,0,0,0,0,0,0,0,0,0,0
 Pennsylvania,2,,2022,0,0,0,0,0,0,0,0,0,0
 Rhode Island,2,,2022,0,0,0,0,0,0,0,0,0,0
 South Carolina,1,,2022,0,0,0,0,0,0,0,0,0,0
 South Dakota,2,,2022,0,0,0,0,0,0,0,0,0,0
 Tennessee,1,,2022,0,0,0,0,0,0,0,0,0,0
 Texas,1,,2022,0,0,0,0,0,0,0,0,0,0
 Utah,1,,2022,0,0,0,0,0,0,0,0,0,0
 Vermont,2,,2022,0,0,0,0,0,0,0,0,0,0
 Virginia,1,,2022,0,0,0,0,0,0,0,0,0,0
 Puerto Rico,3,,2022,0,0,0,0,0,0,0,0,0,0
 Missouri,6,,2022,0,0,0,1,0,0,0,0,0,0
 Idaho,12,,2022,0,0,0,0,0,0,0,1,0,0
 Minnesota,6,,2022,0,0,0,1,0,0,0,0,0,0
 Alaska,7,,2022,0,0,0,0,0,0,1,0,0,0
 Arizona,7,,2022,0,0,0,0,0,0,1,0,0,0
 Arkansas,6,,2022,0,0,0,0,0,0,1,0,0,0
 California,6,,2022,0,0,0,0,0,0,1,0,0,0
 Colorado,6,,2022,0,0,0,0,0,0,1,0,0,0
 Connecticut,6,,2022,0,0,0,0,0,0,1,0,0,0
 Delaware,5,,2022,0,0,0,0,0,0,1,0,0,0
 District of Columbia,7,,2022,0,0,0,0,0,0,1,0,0,0
 Florida,6,,2022,0,0,0,0,0,0,1,0,0,0
 Georgia,7,,2022,0,0,0,0,0,0,1,0,0,0
 Hawaii,6,,2022,0,0,0,0,0,0,1,0,0,0
 Idaho,7,,2022,0,0,0,0,0,0,1,0,0,0
 Illinois,6,,2022,0,0,0,0,0,0,1,0,0,0
 Indiana,7,,2022,0,0,0,0,0,0,1,0,0,0
 Iowa,7,,2022,0,0,0,0,0,0,1,0,0,0
 Kansas,7,,2022,0,0,0,0,0,0,1,0,0,0
 Kentucky,6,,2022,0,0,0,0,0,0,1,0,0,0
 Alabama,6,,2022,0,0,0,0,0,0,1,0,0,0
 Louisiana,6,,2022,0,0,0,0,0,0,1,0,0,0
 Wyoming,49,F,2022,1,0,0,0,0,0,0,0,0,0
 West Virginia,50,F,2022,1,0,0,0,0,0,0,0,0,0
 New York,52,F,2022,1,0,0,0,0,0,0,0,0,0
 North Carolina,51,F,2022,1,0,0,0,0,0,0,0,0,0
 North Dakota,48,F,2022,1,0,0,0,0,0,0,0,0,0
 Ohio,51,F,2022,1,0,0,0,0,0,0,0,0,0
 Oklahoma,50,F,2022,1,0,0,0,0,0,0,0,0,0
 Oregon,50,F,2022,1,0,0,0,0,0,0,0,0,0
 Pennsylvania,51,F,2022,1,0,0,0,0,0,0,0,0,0
 Puerto Rico,53,F,2022,1,0,0,0,0,0,0,0,0,0
 Rhode Island,51,F,2022,1,0,0,0,0,0,0,0,0,0
 South Carolina,52,F,2022,1,0,0,0,0,0,0,0,0,0
 South Dakota,49,F,2022,1,0,0,0,0,0,0,0,0,0
 Tennessee,51,F,2022,1,0,0,0,0,0,0,0,0,0
 Texas,50,F,2022,1,0,0,0,0,0,0,0,0,0
 Utah,49,F,2022,1,0,0,0,0,0,0,0,0,0
 Vermont,50,F,2022,1,0,0,0,0,0,0,0,0,0
 Virginia,51,F,2022,1,0,0,0,0,0,0,0,0,0
 Washington,49,F,2022,1,0,0,0,0,0,0,0,0,0
 Wisconsin,50,F,2022,1,0,0,0,0,0,0,0,0,0
 New Mexico,50,F,2022,1,0,0,0,0,0,0,0,0,0
 Maine,5,,2022,0,0,0,0,0,0,1,0,0,0
 Massachusetts,7,,2022,0,0,0,0,0,0,1,0,0,0
 Tennessee,6,,2022,0,0,0,0,0,0,1,0,0,0
 Texas,7,,2022,0,0,0,0,0,0,1,0,0,0
 Utah,8,,2022,0,0,0,0,0,0,1,0,0,0
 Vermont,6,,2022,0,0,0,0,0,0,1,0,0,0
 Virginia,6,,2022,0,0,0,0,0,0,1,0,0,0
 Washington,6,,2022,0,0,0,0,0,0,1,0,0,0
 West Virginia,6,,2022,0,0,0,0,0,0,1,0,0,0
 Wisconsin,6,,2022,0,0,0,0,0,0,1,0,0,0
 Wyoming,6,,2022,0,0,0,0,0,0,1,0,0,0
 Alabama,12,,2022,0,0,0,0,0,0,0,1,0,0
 Alaska,15,,2022,0,0,0,0,0,0,0,1,0,0
 Arizona,13,,2022,0,0,0,0,0,0,0,1,0,0
 Arkansas,12,,2022,0,0,0,0,0,0,0,1,0,0
 California,14,,2022,0,0,0,0,0,0,0,1,0,0
 Colorado,15,,2022,0,0,0,0,0,0,0,1,0,0
 Connecticut,12,,2022,0,0,0,0,0,0,0,1,0,0
 Delaware,12,,2022,0,0,0,0,0,0,0,1,0,0
 South Dakota,6,,2022,0,0,0,0,0,0,1,0,0,0
 Maryland,6,,2022,0,0,0,0,0,0,1,0,0,0
 South Carolina,6,,2022,0,0,0,0,0,0,1,0,0,0
 Puerto Rico,6,,2022,0,0,0,0,0,0,1,0,0,0
 Michigan,6,,2022,0,0,0,0,0,0,1,0,0,0
 Minnesota,6,,2022,0,0,0,0,0,0,1,0,0,0
 Mississippi,7,,2022,0,0,0,0,0,0,1,0,0,0
 Missouri,6,,2022,0,0,0,0,0,0,1,0,0,0
 Montana,6,,2022,0,0,0,0,0,0,1,0,0,0
 Nebraska,6,,2022,0,0,0,0,0,0,1,0,0,0
 Nevada,6,,2022,0,0,0,0,0,0,1,0,0,0
 New Hampshire,5,,2022,0,0,0,0,0,0,1,0,0,0
 New Jersey,6,,2022,0,0,0,0,0,0,1,0,0,0
 New Mexico,6,,2022,0,0,0,0,0,0,1,0,0,0
 New York,6,,2022,0,0,0,0,0,0,1,0,0,0
 North Carolina,6,,2022,0,0,0,0,0,0,1,0,0,0
 North Dakota,7,,2022,0,0,0,0,0,0,1,0,0,0
 Ohio,6,,2022,0,0,0,0,0,0,1,0,0,0
 Oklahoma,7,,2022,0,0,0,0,0,0,1,0,0,0
 Oregon,6,,2022,0,0,0,0,0,0,1,0,0,0
 Pennsylvania,6,,2022,0,0,0,0,0,0,1,0,0,0
 Rhode Island,6,,2022,0,0,0,0,0,0,1,0,0,0
 New Jersey,51,F,2022,1,0,0,0,0,0,0,0,0,0
 New Hampshire,50,F,2022,1,0,0,0,0,0,0,0,0,0
 Nevada,49,F,2022,1,0,0,0,0,0,0,0,0,0
 Maryland,47,M,2022,1,0,0,0,0,0,0,0,0,0
 Massachusetts,48,M,2022,1,0,0,0,0,0,0,0,0,0
 Michigan,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Minnesota,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Mississippi,47,M,2022,1,0,0,0,0,0,0,0,0,0
 Missouri,48,M,2022,1,0,0,0,0,0,0,0,0,0
 Montana,50,M,2022,1,0,0,0,0,0,0,0,0,0
 Nebraska,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Nevada,50,M,2022,1,0,0,0,0,0,0,0,0,0
 New Hampshire,49,M,2022,1,0,0,0,0,0,0,0,0,0
 New Jersey,48,M,2022,1,0,0,0,0,0,0,0,0,0
 New Mexico,49,M,2022,1,0,0,0,0,0,0,0,0,0
 New York,47,M,2022,1,0,0,0,0,0,0,0,0,0
 North Carolina,48,M,2022,1,0,0,0,0,0,0,0,0,0
 North Dakota,51,M,2022,1,0,0,0,0,0,0,0,0,0
 Ohio,48,M,2022,1,0,0,0,0,0,0,0,0,0
 Oklahoma,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Maine,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Oregon,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Louisiana,48,M,2022,1,0,0,0,0,0,0,0,0,0
 Kansas,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Alabama,47,M,2022,1,0,0,0,0,0,0,0,0,0
 Alaska,53,M,2022,1,0,0,0,0,0,0,0,0,0
 Arizona,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Arkansas,48,M,2022,1,0,0,0,0,0,0,0,0,0
 California,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Colorado,50,M,2022,1,0,0,0,0,0,0,0,0,0
 Connecticut,48,M,2022,1,0,0,0,0,0,0,0,0,0
 Delaware,47,M,2022,1,0,0,0,0,0,0,0,0,0
 District of Columbia,46,M,2022,1,0,0,0,0,0,0,0,0,0
 Florida,48,M,2022,1,0,0,0,0,0,0,0,0,0
 Georgia,47,M,2022,1,0,0,0,0,0,0,0,0,0
 Hawaii,50,M,2022,1,0,0,0,0,0,0,0,0,0
 Idaho,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Illinois,48,M,2022,1,0,0,0,0,0,0,0,0,0
 Indiana,48,M,2022,1,0,0,0,0,0,0,0,0,0
 Iowa,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Kentucky,48,M,2022,1,0,0,0,0,0,0,0,0,0
 Pennsylvania,48,M,2022,1,0,0,0,0,0,0,0,0,0
 Puerto Rico,46,M,2022,1,0,0,0,0,0,0,0,0,0
 Rhode Island,48,M,2022,1,0,0,0,0,0,0,0,0,0
 Hawaii,49,F,2022,1,0,0,0,0,0,0,0,0,0
 Idaho,50,F,2022,1,0,0,0,0,0,0,0,0,0
 Illinois,51,F,2022,1,0,0,0,0,0,0,0,0,0
 Indiana,51,F,2022,1,0,0,0,0,0,0,0,0,0
 Iowa,50,F,2022,1,0,0,0,0,0,0,0,0,0
 Kansas,50,F,2022,1,0,0,0,0,0,0,0,0,0
 Kentucky,51,F,2022,1,0,0,0,0,0,0,0,0,0
 Louisiana,51,F,2022,1,0,0,0,0,0,0,0,0,0
 Maine,51,F,2022,1,0,0,0,0,0,0,0,0,0
 Maryland,52,F,2022,1,0,0,0,0,0,0,0,0,0
 Massachusetts,51,F,2022,1,0,0,0,0,0,0,0,0,0
 Michigan,50,F,2022,1,0,0,0,0,0,0,0,0,0
 Minnesota,50,F,2022,1,0,0,0,0,0,0,0,0,0
 Mississippi,52,F,2022,1,0,0,0,0,0,0,0,0,0
 Missouri,51,F,2022,1,0,0,0,0,0,0,0,0,0
 Montana,49,F,2022,1,0,0,0,0,0,0,0,0,0
 Nebraska,50,F,2022,1,0,0,0,0,0,0,0,0,0
 Georgia,52,F,2022,1,0,0,0,0,0,0,0,0,0
 Florida,51,F,2022,1,0,0,0,0,0,0,0,0,0
 District of Columbia,53,F,2022,1,0,0,0,0,0,0,0,0,0
 Delaware,52,F,2022,1,0,0,0,0,0,0,0,0,0
 South Carolina,47,M,2022,1,0,0,0,0,0,0,0,0,0
 South Dakota,50,M,2022,1,0,0,0,0,0,0,0,0,0
 Tennessee,48,M,2022,1,0,0,0,0,0,0,0,0,0
 Texas,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Utah,50,M,2022,1,0,0,0,0,0,0,0,0,0
 Vermont,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Virginia,48,M,2022,1,0,0,0,0,0,0,0,0,0
 Washington,50,M,2022,1,0,0,0,0,0,0,0,0,0
 District of Columbia,21,,2022,0,0,0,0,0,0,0,1,0,0
 West Virginia,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Wyoming,51,M,2022,1,0,0,0,0,0,0,0,0,0
 Alabama,52,F,2022,1,0,0,0,0,0,0,0,0,0
 Alaska,46,F,2022,1,0,0,0,0,0,0,0,0,0
 Arizona,50,F,2022,1,0,0,0,0,0,0,0,0,0
 Arkansas,51,F,2022,1,0,0,0,0,0,0,0,0,0
 California,50,F,2022,1,0,0,0,0,0,0,0,0,0
 Colorado,49,F,2022,1,0,0,0,0,0,0,0,0,0
 Connecticut,51,F,2022,1,0,0,0,0,0,0,0,0,0
 Wisconsin,49,M,2022,1,0,0,0,0,0,0,0,0,0
 Florida,12,,2022,0,0,0,0,0,0,0,1,0,0
 Georgia,13,,2022,0,0,0,0,0,0,0,1,0,0
 Hawaii,13,,2022,0,0,0,0,0,0,0,1,0,0
 Iowa,11,,2022,0,0,0,0,0,0,0,0,1,0
 Kansas,11,,2022,0,0,0,0,0,0,0,0,1,0
 Kentucky,12,,2022,0,0,0,0,0,0,0,0,1,0
 Louisiana,11,,2022,0,0,0,0,0,0,0,0,1,0
 Maine,12,,2022,0,0,0,0,0,0,0,0,1,0
 Maryland,12,,2022,0,0,0,0,0,0,0,0,1,0
 Massachusetts,12,,2022,0,0,0,0,0,0,0,0,1,0
 Michigan,11,,2022,0,0,0,0,0,0,0,0,1,0
 Minnesota,11,,2022,0,0,0,0,0,0,0,0,1,0
 Mississippi,12,,2022,0,0,0,0,0,0,0,0,1,0
 Missouri,11,,2022,0,0,0,0,0,0,0,0,1,0
 Montana,11,,2022,0,0,0,0,0,0,0,0,1,0
 Nebraska,10,,2022,0,0,0,0,0,0,0,0,1,0
 Nevada,12,,2022,0,0,0,0,0,0,0,0,1,0
 New Hampshire,12,,2022,0,0,0,0,0,0,0,0,1,0
 New Jersey,12,,2022,0,0,0,0,0,0,0,0,1,0
 New Mexico,11,,2022,0,0,0,0,0,0,0,0,1,0
 Indiana,11,,2022,0,0,0,0,0,0,0,0,1,0
 New York,12,,2022,0,0,0,0,0,0,0,0,1,0
 Illinois,12,,2022,0,0,0,0,0,0,0,0,1,0
 Hawaii,11,,2022,0,0,0,0,0,0,0,0,1,0
 Vermont,12,,2022,0,0,0,0,0,0,0,0,0,1
 Virginia,13,,2022,0,0,0,0,0,0,0,0,0,1
 Washington,14,,2022,0,0,0,0,0,0,0,0,0,1
 West Virginia,12,,2022,0,0,0,0,0,0,0,0,0,1
 Wisconsin,12,,2022,0,0,0,0,0,0,0,0,0,1
 Wyoming,14,,2022,0,0,0,0,0,0,0,0,0,1
 Alabama,12,,2022,0,0,0,0,0,0,0,0,1,0
 Alaska,11,,2022,0,0,0,0,0,0,0,0,1,0
 Arizona,11,,2022,0,0,0,0,0,0,0,0,1,0
 Arkansas,11,,2022,0,0,0,0,0,0,0,0,1,0
 California,12,,2022,0,0,0,0,0,0,0,0,1,0
 Colorado,12,,2022,0,0,0,0,0,0,0,0,1,0
 Connecticut,12,,2022,0,0,0,0,0,0,0,0,1,0
 Delaware,11,,2022,0,0,0,0,0,0,0,0,1,0
 District of Columbia,10,,2022,0,0,0,0,0,0,0,0,1,0
 Florida,12,,2022,0,0,0,0,0,0,0,0,1,0
 Georgia,12,,2022,0,0,0,0,0,0,0,0,1,0
 Idaho,11,,2022,0,0,0,0,0,0,0,0,1,0
 North Carolina,12,,2022,0,0,0,0,0,0,0,0,1,0
 North Dakota,9,,2022,0,0,0,0,0,0,0,0,1,0
 Ohio,11,,2022,0,0,0,0,0,0,0,0,1,0
 Connecticut,7,,2022,0,0,0,1,0,0,0,0,0,0
 Delaware,6,,2022,0,0,0,1,0,0,0,0,0,0
 District of Columbia,4,,2022,0,0,0,1,0,0,0,0,0,0
 Florida,6,,2022,0,0,0,1,0,0,0,0,0,0
 Georgia,6,,2022,0,0,0,1,0,0,0,0,0,0
 Hawaii,5,,2022,0,0,0,1,0,0,0,0,0,0
 Idaho,5,,2022,0,0,0,1,0,0,0,0,0,0
 Illinois,6,,2022,0,0,0,1,0,0,0,0,0,0
 Indiana,6,,2022,0,0,0,1,0,0,0,0,0,0
 Iowa,5,,2022,0,0,0,1,0,0,0,0,0,0
 Kansas,5,,2022,0,0,0,1,0,0,0,0,0,0
 Kentucky,6,,2022,0,0,0,1,0,0,0,0,0,0
 Louisiana,5,,2022,0,0,0,1,0,0,0,0,0,0
 Maine,7,,2022,0,0,0,1,0,0,0,0,0,0
 Maryland,6,,2022,0,0,0,1,0,0,0,0,0,0
 Massachusetts,6,,2022,0,0,0,1,0,0,0,0,0,0
 Michigan,6,,2022,0,0,0,1,0,0,0,0,0,0
 Colorado,5,,2022,0,0,0,1,0,0,0,0,0,0
 California,6,,2022,0,0,0,1,0,0,0,0,0,0
 Arkansas,6,,2022,0,0,0,1,0,0,0,0,0,0
 Arizona,5,,2022,0,0,0,1,0,0,0,0,0,0
 Oklahoma,11,,2022,0,0,0,0,0,0,0,0,1,0
 Oregon,12,,2022,0,0,0,0,0,0,0,0,1,0
 Pennsylvania,11,,2022,0,0,0,0,0,0,0,0,1,0
 Puerto Rico,12,,2022,0,0,0,0,0,0,0,0,1,0
 Rhode Island,11,,2022,0,0,0,0,0,0,0,0,1,0
 South Carolina,11,,2022,0,0,0,0,0,0,0,0,1,0
 South Dakota,10,,2022,0,0,0,0,0,0,0,0,1,0
 Tennessee,12,,2022,0,0,0,0,0,0,0,0,1,0
 Utah,13,,2022,0,0,0,0,0,0,0,0,0,1
 Texas,12,,2022,0,0,0,0,0,0,0,0,1,0
 Vermont,11,,2022,0,0,0,0,0,0,0,0,1,0
 Virginia,12,,2022,0,0,0,0,0,0,0,0,1,0
 Washington,12,,2022,0,0,0,0,0,0,0,0,1,0
 West Virginia,12,,2022,0,0,0,0,0,0,0,0,1,0
 Wisconsin,11,,2022,0,0,0,0,0,0,0,0,1,0
 Wyoming,11,,2022,0,0,0,0,0,0,0,0,1,0
 Alabama,6,,2022,0,0,0,1,0,0,0,0,0,0
 Alaska,5,,2022,0,0,0,1,0,0,0,0,0,0
 Utah,11,,2022,0,0,0,0,0,0,0,0,1,0
 Mississippi,5,,2022,0,0,0,1,0,0,0,0,0,0
 Texas,14,,2022,0,0,0,0,0,0,0,0,0,1
 South Dakota,12,,2022,0,0,0,0,0,0,0,0,0,1
 North Dakota,14,,2022,0,0,0,0,0,0,0,1,0,0
 Ohio,13,,2022,0,0,0,0,0,0,0,1,0,0
 Oklahoma,13,,2022,0,0,0,0,0,0,0,1,0,0
 Oregon,14,,2022,0,0,0,0,0,0,0,1,0,0
 Pennsylvania,12,,2022,0,0,0,0,0,0,0,1,0,0
 Puerto Rico,12,,2022,0,0,0,0,0,0,0,1,0,0
 Rhode Island,13,,2022,0,0,0,0,0,0,0,1,0,0
 South Carolina,12,,2022,0,0,0,0,0,0,0,1,0,0
 South Dakota,12,,2022,0,0,0,0,0,0,0,1,0,0
 Tennessee,13,,2022,0,0,0,0,0,0,0,1,0,0
 Texas,14,,2022,0,0,0,0,0,0,0,1,0,0
 Utah,14,,2022,0,0,0,0,0,0,0,1,0,0
 Vermont,12,,2022,0,0,0,0,0,0,0,1,0,0
 Virginia,13,,2022,0,0,0,0,0,0,0,1,0,0
 Washington,15,,2022,0,0,0,0,0,0,0,1,0,0
 West Virginia,11,,2022,0,0,0,0,0,0,0,1,0,0
 Wisconsin,12,,2022,0,0,0,0,0,0,0,1,0,0
 North Carolina,13,,2022,0,0,0,0,0,0,0,1,0,0
 Wyoming,12,,2022,0,0,0,0,0,0,0,1,0,0
 New York,14,,2022,0,0,0,0,0,0,0,1,0,0
 New Jersey,12,,2022,0,0,0,0,0,0,0,1,0,0
 Illinois,13,,2022,0,0,0,0,0,0,0,1,0,0
 Indiana,12,,2022,0,0,0,0,0,0,0,1,0,0
 Iowa,12,,2022,0,0,0,0,0,0,0,1,0,0
 Kansas,12,,2022,0,0,0,0,0,0,0,1,0,0
 Kentucky,13,,2022,0,0,0,0,0,0,0,1,0,0
 Louisiana,12,,2022,0,0,0,0,0,0,0,1,0,0
 Maine,11,,2022,0,0,0,0,0,0,0,1,0,0
 Maryland,13,,2022,0,0,0,0,0,0,0,1,0,0
 Massachusetts,13,,2022,0,0,0,0,0,0,0,1,0,0
 Michigan,13,,2022,0,0,0,0,0,0,0,1,0,0
 Minnesota,13,,2022,0,0,0,0,0,0,0,1,0,0
 Mississippi,11,,2022,0,0,0,0,0,0,0,1,0,0
 Missouri,13,,2022,0,0,0,0,0,0,0,1,0,0
 Montana,13,,2022,0,0,0,0,0,0,0,1,0,0
 Nebraska,12,,2022,0,0,0,0,0,0,0,1,0,0
 Nevada,14,,2022,0,0,0,0,0,0,0,1,0,0
 New Hampshire,13,,2022,0,0,0,0,0,0,0,1,0,0
 New Mexico,12,,2022,0,0,0,0,0,0,0,1,0,0
 Alabama,12,,2022,0,0,0,0,0,0,0,0,0,1
 Alaska,14,,2022,0,0,0,0,0,0,0,0,0,1
 Arizona,12,,2022,0,0,0,0,0,0,0,0,0,1
 Missouri,12,,2022,0,0,0,0,0,0,0,0,0,1
 Montana,13,,2022,0,0,0,0,0,0,0,0,0,1
 Nebraska,13,,2022,0,0,0,0,0,0,0,0,0,1
 Nevada,13,,2022,0,0,0,0,0,0,0,0,0,1
 New Hampshire,12,,2022,0,0,0,0,0,0,0,0,0,1
 New Jersey,13,,2022,0,0,0,0,0,0,0,0,0,1
 New Mexico,13,,2022,0,0,0,0,0,0,0,0,0,1
 New York,12,,2022,0,0,0,0,0,0,0,0,0,1
 North Carolina,12,,2022,0,0,0,0,0,0,0,0,0,1
 North Dakota,13,,2022,0,0,0,0,0,0,0,0,0,1
 Ohio,12,,2022,0,0,0,0,0,0,0,0,0,1
 Oklahoma,13,,2022,0,0,0,0,0,0,0,0,0,1
 Oregon,14,,2022,0,0,0,0,0,0,0,0,0,1
 Pennsylvania,12,,2022,0,0,0,0,0,0,0,0,0,1
 Puerto Rico,12,,2022,0,0,0,0,0,0,0,0,0,1
 Rhode Island,12,,2022,0,0,0,0,0,0,0,0,0,1
 South Carolina,12,,2022,0,0,0,0,0,0,0,0,0,1
 Mississippi,12,,2022,0,0,0,0,0,0,0,0,0,1
 Minnesota,13,,2022,0,0,0,0,0,0,0,0,0,1
 Michigan,12,,2022,0,0,0,0,0,0,0,0,0,1
 Massachusetts,13,,2022,0,0,0,0,0,0,0,0,0,1
 Arkansas,12,,2022,0,0,0,0,0,0,0,0,0,1
 California,13,,2022,0,0,0,0,0,0,0,0,0,1
 Colorado,14,,2022,0,0,0,0,0,0,0,0,0,1
 Connecticut,12,,2022,0,0,0,0,0,0,0,0,0,1
 Delaware,12,,2022,0,0,0,0,0,0,0,0,0,1
 District of Columbia,16,,2022,0,0,0,0,0,0,0,0,0,1
 Florida,12,,2022,0,0,0,0,0,0,0,0,0,1
 Georgia,13,,2022,0,0,0,0,0,0,0,0,0,1
 Tennessee,12,,2022,0,0,0,0,0,0,0,0,0,1
 Hawaii,13,,2022,0,0,0,0,0,0,0,0,0,1
 Illinois,13,,2022,0,0,0,0,0,0,0,0,0,1
 Indiana,12,,2022,0,0,0,0,0,0,0,0,0,1
 Iowa,12,,2022,0,0,0,0,0,0,0,0,0,1
 Kansas,13,,2022,0,0,0,0,0,0,0,0,0,1
 Kentucky,12,,2022,0,0,0,0,0,0,0,0,0,1
 Louisiana,13,,2022,0,0,0,0,0,0,0,0,0,1
 Maine,12,,2022,0,0,0,0,0,0,0,0,0,1
 Maryland,13,,2022,0,0,0,0,0,0,0,0,0,1
 Idaho,13,,2022,0,0,0,0,0,0,0,0,0,1
